"Match_ID","Season","City","Team1","Team2","Toss_Winner","Toss_Decision","Runs_Team1","Runs_Team2","Winner","Player_of_Match","Venue"
1286,2021,"Chennai","Chennai Super Kings","Rajasthan Royals","Sunrisers Hyderabad","Bat",207,158,"Chennai Super Kings","David Warner","Wankhede Stadium"
1287,2017,"Kolkata","Punjab Kings","Rajasthan Royals","Chennai Super Kings","Bat",161,175,"Rajasthan Royals","David Warner","Chepauk Stadium"
1288,2021,"Mohali","Punjab Kings","RCB","Punjab Kings","Bat",206,139,"Punjab Kings","MS Dhoni","Wankhede Stadium"
1289,2016,"Chennai","KKR","Punjab Kings","KKR","Field",206,133,"KKR","Rohit Sharma","Eden Gardens"
1290,2015,"Kolkata","Delhi Capitals","Sunrisers Hyderabad","Rajasthan Royals","Bat",181,207,"Sunrisers Hyderabad","AB de Villiers","Eden Gardens"
1291,2021,"Kolkata","Rajasthan Royals","Sunrisers Hyderabad","RCB","Field",151,186,"Sunrisers Hyderabad","Virat Kohli","Chepauk Stadium"
1292,2020,"Jaipur","Chennai Super Kings","Punjab Kings","Delhi Capitals","Field",172,163,"Chennai Super Kings","Virat Kohli","Chinnaswamy Stadium"
1293,2022,"Jaipur","RCB","KKR","Rajasthan Royals","Bat",180,162,"RCB","Virat Kohli","Chepauk Stadium"
1294,2018,"Chennai","Punjab Kings","Rajasthan Royals","Delhi Capitals","Field",190,161,"Punjab Kings","Andre Russell","Rajiv Gandhi Stadium"
1295,2016,"Jaipur","Mumbai Indians","Rajasthan Royals","Rajasthan Royals","Bat",213,195,"Mumbai Indians","MS Dhoni","Rajiv Gandhi Stadium"
1296,2015,"Chennai","Rajasthan Royals","KKR","Delhi Capitals","Bat",158,198,"KKR","Virat Kohli","Feroz Shah Kotla"
1297,2015,"Bangalore","Punjab Kings","Mumbai Indians","KKR","Bat",169,212,"Mumbai Indians","Rohit Sharma","Chinnaswamy Stadium"
1298,2018,"Delhi","KKR","Delhi Capitals","Rajasthan Royals","Bat",142,130,"KKR","KL Rahul","Wankhede Stadium"
1299,2022,"Mohali","RCB","Delhi Capitals","Rajasthan Royals","Field",173,121,"RCB","Andre Russell","Chinnaswamy Stadium"
1300,2019,"Mohali","Punjab Kings","KKR","Chennai Super Kings","Bat",152,162,"KKR","Hardik Pandya","Eden Gardens"
1301,2021,"Mohali","RCB","Chennai Super Kings","Rajasthan Royals","Bat",215,165,"RCB","KL Rahul","Chinnaswamy Stadium"
1302,2015,"Kolkata","RCB","Punjab Kings","RCB","Bat",184,163,"RCB","AB de Villiers","Chinnaswamy Stadium"
1303,2024,"Bangalore","Punjab Kings","RCB","Delhi Capitals","Bat",123,194,"RCB","Virat Kohli","Eden Gardens"
1304,2022,"Kolkata","Sunrisers Hyderabad","Sunrisers Hyderabad","Rajasthan Royals","Bat",174,140,"Sunrisers Hyderabad","Andre Russell","Chepauk Stadium"
1305,2015,"Mumbai","Chennai Super Kings","Sunrisers Hyderabad","Rajasthan Royals","Field",155,126,"Chennai Super Kings","Rohit Sharma","Chepauk Stadium"
1306,2016,"Bangalore","KKR","Punjab Kings","Rajasthan Royals","Bat",172,211,"Punjab Kings","Rohit Sharma","Feroz Shah Kotla"
1307,2021,"Kolkata","KKR","Chennai Super Kings","Delhi Capitals","Field",195,141,"KKR","MS Dhoni","Wankhede Stadium"
1308,2016,"Jaipur","Chennai Super Kings","KKR","KKR","Bat",185,177,"Chennai Super Kings","Rohit Sharma","Chepauk Stadium"
1309,2018,"Hyderabad","RCB","KKR","Delhi Capitals","Field",208,165,"RCB","Rohit Sharma","Wankhede Stadium"
1310,2020,"Jaipur","Mumbai Indians","Chennai Super Kings","Chennai Super Kings","Bat",149,177,"Chennai Super Kings","KL Rahul","Chinnaswamy Stadium"
1311,2022,"Mumbai","KKR","Chennai Super Kings","Delhi Capitals","Bat",218,120,"KKR","Rohit Sharma","Chinnaswamy Stadium"
1312,2021,"Kolkata","Mumbai Indians","Punjab Kings","Delhi Capitals","Field",179,209,"Punjab Kings","Andre Russell","Wankhede Stadium"
1313,2018,"Kolkata","Mumbai Indians","Chennai Super Kings","Chennai Super Kings","Field",214,188,"Mumbai Indians","Andre Russell","Eden Gardens"
1314,2017,"Mohali","KKR","Chennai Super Kings","Delhi Capitals","Field",171,189,"Chennai Super Kings","AB de Villiers","Rajiv Gandhi Stadium"
1315,2018,"Hyderabad","RCB","Rajasthan Royals","Punjab Kings","Field",213,145,"RCB","Andre Russell","Eden Gardens"
1316,2018,"Hyderabad","Delhi Capitals","RCB","Punjab Kings","Field",173,179,"RCB","Rohit Sharma","Wankhede Stadium"
1317,2020,"Jaipur","Chennai Super Kings","Mumbai Indians","Mumbai Indians","Bat",137,123,"Chennai Super Kings","David Warner","Chepauk Stadium"
1318,2019,"Kolkata","Rajasthan Royals","Sunrisers Hyderabad","Punjab Kings","Bat",168,141,"Rajasthan Royals","Virat Kohli","Chinnaswamy Stadium"
1319,2024,"Jaipur","Delhi Capitals","Rajasthan Royals","Delhi Capitals","Bat",183,205,"Rajasthan Royals","Hardik Pandya","Feroz Shah Kotla"
1320,2015,"Chennai","Punjab Kings","Delhi Capitals","Chennai Super Kings","Field",128,150,"Delhi Capitals","AB de Villiers","Chinnaswamy Stadium"
1321,2018,"Kolkata","Punjab Kings","Rajasthan Royals","Punjab Kings","Field",190,162,"Punjab Kings","Andre Russell","Wankhede Stadium"
1322,2020,"Kolkata","Rajasthan Royals","Mumbai Indians","Delhi Capitals","Field",142,179,"Mumbai Indians","David Warner","Feroz Shah Kotla"
1323,2017,"Hyderabad","Chennai Super Kings","Rajasthan Royals","Delhi Capitals","Field",136,170,"Rajasthan Royals","Andre Russell","Chepauk Stadium"
1324,2021,"Mohali","KKR","Delhi Capitals","Punjab Kings","Field",150,150,"Delhi Capitals","KL Rahul","Chinnaswamy Stadium"
1325,2015,"Delhi","Chennai Super Kings","Mumbai Indians","Punjab Kings","Field",196,173,"Chennai Super Kings","Rohit Sharma","Chepauk Stadium"
1326,2016,"Chennai","Rajasthan Royals","Mumbai Indians","RCB","Bat",131,198,"Mumbai Indians","MS Dhoni","Eden Gardens"
1327,2022,"Delhi","Chennai Super Kings","Delhi Capitals","Mumbai Indians","Field",174,168,"Chennai Super Kings","Rohit Sharma","Chepauk Stadium"
1328,2015,"Kolkata","KKR","Punjab Kings","Chennai Super Kings","Bat",161,126,"KKR","Andre Russell","Rajiv Gandhi Stadium"
1329,2017,"Mumbai","KKR","Chennai Super Kings","RCB","Field",176,141,"KKR","MS Dhoni","Chinnaswamy Stadium"
1330,2015,"Mohali","Sunrisers Hyderabad","Punjab Kings","Chennai Super Kings","Field",174,202,"Punjab Kings","Virat Kohli","Feroz Shah Kotla"
1331,2020,"Mumbai","Mumbai Indians","Punjab Kings","Rajasthan Royals","Bat",205,207,"Punjab Kings","KL Rahul","Feroz Shah Kotla"
1332,2015,"Mumbai","RCB","Chennai Super Kings","Mumbai Indians","Bat",176,194,"Chennai Super Kings","Rohit Sharma","Wankhede Stadium"
1333,2018,"Delhi","Mumbai Indians","KKR","Sunrisers Hyderabad","Bat",156,182,"KKR","AB de Villiers","Chepauk Stadium"
1334,2017,"Mohali","RCB","Mumbai Indians","Delhi Capitals","Field",140,159,"Mumbai Indians","Andre Russell","Feroz Shah Kotla"
1335,2023,"Hyderabad","RCB","RCB","RCB","Field",169,195,"RCB","MS Dhoni","Feroz Shah Kotla"
1336,2022,"Hyderabad","Punjab Kings","RCB","KKR","Field",179,132,"Punjab Kings","Virat Kohli","Chinnaswamy Stadium"
1337,2020,"Mumbai","Sunrisers Hyderabad","RCB","Chennai Super Kings","Field",143,192,"RCB","Rohit Sharma","Eden Gardens"
1338,2021,"Mohali","Rajasthan Royals","Chennai Super Kings","Rajasthan Royals","Field",123,135,"Chennai Super Kings","AB de Villiers","Rajiv Gandhi Stadium"
1339,2019,"Jaipur","RCB","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",161,140,"RCB","AB de Villiers","Feroz Shah Kotla"
1340,2021,"Mumbai","Punjab Kings","KKR","Delhi Capitals","Bat",131,155,"KKR","MS Dhoni","Feroz Shah Kotla"
1341,2019,"Mumbai","Sunrisers Hyderabad","RCB","KKR","Bat",159,153,"Sunrisers Hyderabad","AB de Villiers","Eden Gardens"
1342,2015,"Jaipur","Rajasthan Royals","Punjab Kings","Chennai Super Kings","Field",177,121,"Rajasthan Royals","Rohit Sharma","Feroz Shah Kotla"
1343,2016,"Delhi","Delhi Capitals","Sunrisers Hyderabad","Sunrisers Hyderabad","Bat",178,173,"Delhi Capitals","AB de Villiers","Chepauk Stadium"
1344,2015,"Kolkata","Chennai Super Kings","Mumbai Indians","RCB","Bat",160,187,"Mumbai Indians","MS Dhoni","Eden Gardens"
1345,2023,"Bangalore","Punjab Kings","Delhi Capitals","RCB","Field",154,165,"Delhi Capitals","AB de Villiers","Wankhede Stadium"
1346,2015,"Delhi","Mumbai Indians","Punjab Kings","Chennai Super Kings","Field",205,166,"Mumbai Indians","MS Dhoni","Eden Gardens"
1347,2023,"Mohali","Delhi Capitals","Punjab Kings","Sunrisers Hyderabad","Field",140,209,"Punjab Kings","AB de Villiers","Feroz Shah Kotla"
1348,2023,"Chennai","RCB","Chennai Super Kings","Sunrisers Hyderabad","Bat",200,155,"RCB","Virat Kohli","Feroz Shah Kotla"
1349,2016,"Hyderabad","Rajasthan Royals","Delhi Capitals","Punjab Kings","Bat",171,156,"Rajasthan Royals","Virat Kohli","Chinnaswamy Stadium"
1350,2022,"Delhi","RCB","Rajasthan Royals","KKR","Field",195,125,"RCB","AB de Villiers","Chinnaswamy Stadium"
1351,2020,"Mohali","Sunrisers Hyderabad","Delhi Capitals","Delhi Capitals","Field",194,151,"Sunrisers Hyderabad","AB de Villiers","Chepauk Stadium"
1352,2018,"Hyderabad","Punjab Kings","Delhi Capitals","Delhi Capitals","Field",142,141,"Punjab Kings","Rohit Sharma","Rajiv Gandhi Stadium"
1353,2021,"Bangalore","RCB","Punjab Kings","RCB","Field",134,212,"Punjab Kings","David Warner","Chinnaswamy Stadium"
1354,2020,"Kolkata","RCB","Delhi Capitals","Chennai Super Kings","Field",150,153,"Delhi Capitals","Hardik Pandya","Wankhede Stadium"
1355,2018,"Mohali","Punjab Kings","KKR","Delhi Capitals","Bat",147,170,"KKR","MS Dhoni","Eden Gardens"
1356,2024,"Mohali","Rajasthan Royals","Delhi Capitals","RCB","Bat",136,150,"Delhi Capitals","Virat Kohli","Wankhede Stadium"
1357,2017,"Bangalore","Mumbai Indians","RCB","Chennai Super Kings","Bat",149,170,"RCB","Andre Russell","Wankhede Stadium"
1358,2016,"Hyderabad","Rajasthan Royals","Sunrisers Hyderabad","KKR","Field",192,152,"Rajasthan Royals","KL Rahul","Wankhede Stadium"
1359,2020,"Kolkata","RCB","Punjab Kings","Mumbai Indians","Bat",199,184,"RCB","Hardik Pandya","Chepauk Stadium"
1360,2015,"Mumbai","RCB","Sunrisers Hyderabad","Chennai Super Kings","Bat",210,148,"RCB","Hardik Pandya","Feroz Shah Kotla"
1361,2024,"Jaipur","Punjab Kings","Delhi Capitals","Mumbai Indians","Field",211,163,"Punjab Kings","KL Rahul","Chepauk Stadium"
1362,2017,"Jaipur","Chennai Super Kings","KKR","Rajasthan Royals","Field",209,176,"Chennai Super Kings","Hardik Pandya","Rajiv Gandhi Stadium"
1363,2022,"Kolkata","Delhi Capitals","Rajasthan Royals","Delhi Capitals","Field",152,195,"Rajasthan Royals","AB de Villiers","Chinnaswamy Stadium"
1364,2015,"Mumbai","Delhi Capitals","Rajasthan Royals","Chennai Super Kings","Bat",208,153,"Delhi Capitals","AB de Villiers","Rajiv Gandhi Stadium"
1365,2019,"Chennai","Rajasthan Royals","Sunrisers Hyderabad","Delhi Capitals","Field",149,217,"Sunrisers Hyderabad","Virat Kohli","Chinnaswamy Stadium"
1366,2017,"Bangalore","Chennai Super Kings","Mumbai Indians","RCB","Field",193,182,"Chennai Super Kings","KL Rahul","Eden Gardens"
1367,2022,"Kolkata","Sunrisers Hyderabad","KKR","Punjab Kings","Bat",177,181,"KKR","KL Rahul","Feroz Shah Kotla"
1368,2016,"Mumbai","Sunrisers Hyderabad","Punjab Kings","Delhi Capitals","Field",216,216,"Punjab Kings","KL Rahul","Eden Gardens"
1369,2020,"Delhi","Rajasthan Royals","KKR","Delhi Capitals","Bat",158,211,"KKR","David Warner","Wankhede Stadium"
1370,2022,"Chennai","Rajasthan Royals","Sunrisers Hyderabad","Delhi Capitals","Bat",163,129,"Rajasthan Royals","KL Rahul","Chinnaswamy Stadium"
1371,2019,"Mumbai","Sunrisers Hyderabad","Chennai Super Kings","Punjab Kings","Bat",147,146,"Sunrisers Hyderabad","KL Rahul","Chinnaswamy Stadium"
1372,2019,"Hyderabad","Delhi Capitals","Rajasthan Royals","Punjab Kings","Bat",138,182,"Rajasthan Royals","Hardik Pandya","Chepauk Stadium"
1373,2023,"Hyderabad","Chennai Super Kings","Mumbai Indians","Chennai Super Kings","Bat",197,138,"Chennai Super Kings","AB de Villiers","Eden Gardens"
1374,2021,"Mohali","RCB","Punjab Kings","RCB","Bat",186,164,"RCB","David Warner","Eden Gardens"
1375,2024,"Mohali","Mumbai Indians","Delhi Capitals","Delhi Capitals","Field",220,159,"Mumbai Indians","Hardik Pandya","Eden Gardens"
1376,2024,"Hyderabad","RCB","Delhi Capitals","KKR","Bat",163,163,"Delhi Capitals","MS Dhoni","Rajiv Gandhi Stadium"
1377,2015,"Kolkata","Punjab Kings","RCB","Chennai Super Kings","Bat",152,177,"RCB","Hardik Pandya","Rajiv Gandhi Stadium"
1378,2017,"Mumbai","Punjab Kings","KKR","Chennai Super Kings","Field",121,147,"KKR","MS Dhoni","Chinnaswamy Stadium"
1379,2023,"Mohali","RCB","Mumbai Indians","Punjab Kings","Field",165,172,"Mumbai Indians","David Warner","Wankhede Stadium"
1380,2017,"Jaipur","Delhi Capitals","Chennai Super Kings","RCB","Field",126,204,"Chennai Super Kings","AB de Villiers","Eden Gardens"
1381,2018,"Jaipur","Delhi Capitals","Punjab Kings","Punjab Kings","Bat",166,208,"Punjab Kings","David Warner","Rajiv Gandhi Stadium"
1382,2017,"Jaipur","Sunrisers Hyderabad","RCB","RCB","Field",200,133,"Sunrisers Hyderabad","AB de Villiers","Wankhede Stadium"
1383,2023,"Chennai","Rajasthan Royals","Chennai Super Kings","Delhi Capitals","Field",138,192,"Chennai Super Kings","Rohit Sharma","Eden Gardens"
1384,2018,"Delhi","Sunrisers Hyderabad","Rajasthan Royals","Mumbai Indians","Field",205,183,"Sunrisers Hyderabad","Rohit Sharma","Wankhede Stadium"
1385,2015,"Delhi","Sunrisers Hyderabad","RCB","RCB","Field",216,204,"Sunrisers Hyderabad","Hardik Pandya","Feroz Shah Kotla"
1386,2024,"Chennai","Sunrisers Hyderabad","Sunrisers Hyderabad","Sunrisers Hyderabad","Bat",178,181,"Sunrisers Hyderabad","Virat Kohli","Feroz Shah Kotla"
1387,2021,"Jaipur","Rajasthan Royals","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",218,130,"Rajasthan Royals","KL Rahul","Wankhede Stadium"
1388,2017,"Hyderabad","Chennai Super Kings","KKR","Punjab Kings","Bat",124,215,"KKR","Andre Russell","Chinnaswamy Stadium"
1389,2015,"Mohali","KKR","Chennai Super Kings","Delhi Capitals","Field",206,147,"KKR","Hardik Pandya","Feroz Shah Kotla"
1390,2024,"Jaipur","RCB","Mumbai Indians","KKR","Field",121,158,"Mumbai Indians","AB de Villiers","Chinnaswamy Stadium"
1391,2016,"Mohali","Rajasthan Royals","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",177,153,"Rajasthan Royals","AB de Villiers","Rajiv Gandhi Stadium"
1392,2017,"Jaipur","Rajasthan Royals","KKR","Mumbai Indians","Field",158,167,"KKR","Hardik Pandya","Eden Gardens"
1393,2020,"Delhi","Delhi Capitals","KKR","Mumbai Indians","Field",205,191,"Delhi Capitals","Rohit Sharma","Chinnaswamy Stadium"
1394,2022,"Delhi","Sunrisers Hyderabad","Chennai Super Kings","KKR","Field",200,186,"Sunrisers Hyderabad","KL Rahul","Chinnaswamy Stadium"
1395,2017,"Delhi","Mumbai Indians","KKR","Sunrisers Hyderabad","Bat",171,147,"Mumbai Indians","Rohit Sharma","Rajiv Gandhi Stadium"
1396,2015,"Bangalore","Rajasthan Royals","Punjab Kings","Delhi Capitals","Field",151,130,"Rajasthan Royals","Andre Russell","Feroz Shah Kotla"
1397,2024,"Hyderabad","Mumbai Indians","Rajasthan Royals","Sunrisers Hyderabad","Bat",151,173,"Rajasthan Royals","AB de Villiers","Chinnaswamy Stadium"
1398,2020,"Mohali","Delhi Capitals","Sunrisers Hyderabad","Mumbai Indians","Field",179,189,"Sunrisers Hyderabad","MS Dhoni","Chinnaswamy Stadium"
1399,2021,"Mohali","RCB","Rajasthan Royals","Punjab Kings","Field",171,147,"RCB","MS Dhoni","Feroz Shah Kotla"
1400,2016,"Hyderabad","Chennai Super Kings","Sunrisers Hyderabad","Punjab Kings","Bat",180,216,"Sunrisers Hyderabad","Rohit Sharma","Eden Gardens"
1401,2016,"Mohali","Punjab Kings","Delhi Capitals","Sunrisers Hyderabad","Field",182,183,"Delhi Capitals","Rohit Sharma","Chepauk Stadium"
1402,2023,"Mumbai","Delhi Capitals","Mumbai Indians","Mumbai Indians","Field",123,213,"Mumbai Indians","Virat Kohli","Wankhede Stadium"
1403,2024,"Mumbai","Punjab Kings","RCB","Punjab Kings","Field",183,184,"RCB","Andre Russell","Feroz Shah Kotla"
1404,2015,"Delhi","KKR","RCB","Sunrisers Hyderabad","Bat",153,129,"KKR","David Warner","Wankhede Stadium"
1405,2019,"Jaipur","Rajasthan Royals","KKR","Sunrisers Hyderabad","Bat",187,151,"Rajasthan Royals","Hardik Pandya","Rajiv Gandhi Stadium"
1406,2018,"Hyderabad","Mumbai Indians","Delhi Capitals","RCB","Field",191,121,"Mumbai Indians","AB de Villiers","Chinnaswamy Stadium"
1407,2021,"Jaipur","Delhi Capitals","KKR","RCB","Bat",122,199,"KKR","Virat Kohli","Feroz Shah Kotla"
1408,2023,"Delhi","Delhi Capitals","Chennai Super Kings","Delhi Capitals","Field",214,202,"Delhi Capitals","AB de Villiers","Eden Gardens"
1409,2020,"Kolkata","Sunrisers Hyderabad","KKR","Mumbai Indians","Field",160,143,"Sunrisers Hyderabad","Virat Kohli","Rajiv Gandhi Stadium"
1410,2022,"Delhi","Mumbai Indians","Punjab Kings","Chennai Super Kings","Field",191,155,"Mumbai Indians","Andre Russell","Wankhede Stadium"
1411,2016,"Jaipur","Sunrisers Hyderabad","KKR","RCB","Bat",158,128,"Sunrisers Hyderabad","David Warner","Chinnaswamy Stadium"
1412,2015,"Kolkata","Mumbai Indians","Rajasthan Royals","Punjab Kings","Bat",159,214,"Rajasthan Royals","David Warner","Rajiv Gandhi Stadium"
1413,2017,"Delhi","Delhi Capitals","Chennai Super Kings","Punjab Kings","Bat",123,207,"Chennai Super Kings","Andre Russell","Wankhede Stadium"
1414,2023,"Bangalore","Punjab Kings","Rajasthan Royals","RCB","Bat",205,175,"Punjab Kings","Hardik Pandya","Eden Gardens"
1415,2020,"Hyderabad","Punjab Kings","Delhi Capitals","RCB","Bat",172,190,"Delhi Capitals","Virat Kohli","Feroz Shah Kotla"
1416,2022,"Mohali","Punjab Kings","Chennai Super Kings","Chennai Super Kings","Field",207,126,"Punjab Kings","Hardik Pandya","Wankhede Stadium"
1417,2017,"Mumbai","KKR","Sunrisers Hyderabad","Chennai Super Kings","Bat",176,180,"Sunrisers Hyderabad","Virat Kohli","Wankhede Stadium"
1418,2018,"Bangalore","Rajasthan Royals","KKR","KKR","Field",150,129,"Rajasthan Royals","KL Rahul","Chinnaswamy Stadium"
1419,2019,"Mumbai","Punjab Kings","Punjab Kings","Punjab Kings","Bat",143,155,"Punjab Kings","MS Dhoni","Wankhede Stadium"
1420,2018,"Hyderabad","Sunrisers Hyderabad","Rajasthan Royals","KKR","Bat",143,211,"Rajasthan Royals","Virat Kohli","Wankhede Stadium"
1421,2024,"Jaipur","Punjab Kings","Delhi Capitals","KKR","Bat",130,189,"Delhi Capitals","Hardik Pandya","Feroz Shah Kotla"
1422,2020,"Delhi","Punjab Kings","Rajasthan Royals","Delhi Capitals","Bat",146,210,"Rajasthan Royals","AB de Villiers","Rajiv Gandhi Stadium"
1423,2023,"Hyderabad","Delhi Capitals","Chennai Super Kings","Rajasthan Royals","Bat",157,154,"Delhi Capitals","KL Rahul","Chinnaswamy Stadium"
1424,2024,"Kolkata","Punjab Kings","RCB","Mumbai Indians","Bat",219,166,"Punjab Kings","AB de Villiers","Chinnaswamy Stadium"
1425,2016,"Kolkata","KKR","Rajasthan Royals","Sunrisers Hyderabad","Field",120,190,"Rajasthan Royals","Virat Kohli","Chinnaswamy Stadium"
1426,2022,"Hyderabad","Rajasthan Royals","Sunrisers Hyderabad","RCB","Field",170,175,"Sunrisers Hyderabad","Hardik Pandya","Chepauk Stadium"
1427,2020,"Hyderabad","Sunrisers Hyderabad","Mumbai Indians","Delhi Capitals","Field",218,202,"Sunrisers Hyderabad","Andre Russell","Chepauk Stadium"
1428,2020,"Jaipur","Delhi Capitals","Sunrisers Hyderabad","RCB","Bat",194,120,"Delhi Capitals","AB de Villiers","Chepauk Stadium"
1429,2019,"Chennai","Rajasthan Royals","Chennai Super Kings","RCB","Field",154,151,"Rajasthan Royals","Hardik Pandya","Wankhede Stadium"
1430,2022,"Mohali","Rajasthan Royals","Chennai Super Kings","Delhi Capitals","Field",137,146,"Chennai Super Kings","KL Rahul","Eden Gardens"
1431,2020,"Chennai","Rajasthan Royals","Delhi Capitals","Chennai Super Kings","Field",127,168,"Delhi Capitals","KL Rahul","Feroz Shah Kotla"
1432,2018,"Kolkata","Delhi Capitals","Mumbai Indians","Rajasthan Royals","Field",167,203,"Mumbai Indians","Rohit Sharma","Chepauk Stadium"
1433,2017,"Hyderabad","Sunrisers Hyderabad","Chennai Super Kings","Sunrisers Hyderabad","Bat",219,187,"Sunrisers Hyderabad","AB de Villiers","Feroz Shah Kotla"
1434,2023,"Delhi","Rajasthan Royals","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",153,126,"Rajasthan Royals","Virat Kohli","Chinnaswamy Stadium"
1435,2017,"Jaipur","Punjab Kings","Rajasthan Royals","Delhi Capitals","Field",214,131,"Punjab Kings","David Warner","Eden Gardens"
1436,2015,"Mohali","Sunrisers Hyderabad","Rajasthan Royals","KKR","Field",137,128,"Sunrisers Hyderabad","David Warner","Rajiv Gandhi Stadium"
1437,2022,"Delhi","Mumbai Indians","RCB","Punjab Kings","Bat",215,126,"Mumbai Indians","Virat Kohli","Chinnaswamy Stadium"
1438,2021,"Mohali","Rajasthan Royals","KKR","RCB","Bat",212,202,"Rajasthan Royals","MS Dhoni","Rajiv Gandhi Stadium"
1439,2016,"Kolkata","Chennai Super Kings","Rajasthan Royals","Delhi Capitals","Bat",163,152,"Chennai Super Kings","KL Rahul","Rajiv Gandhi Stadium"
1440,2015,"Mumbai","Punjab Kings","Chennai Super Kings","Chennai Super Kings","Field",136,209,"Chennai Super Kings","Virat Kohli","Feroz Shah Kotla"
